,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve
60,5,752,752.697479,133,0,1697.907563,100.302521,1181.630252,9435.084034,8928.588235,-745.1848739,26.69747899,16608.38655,19268.38655,-14.05042017,16495.94958,350.302521,0,27897.73109,51
60,5,752,753.512605,131.9747899,0,1700.07563,100,1183.638655,9418.756303,8952.344538,-524.8823529,26.48739496,16601.65546,19343.86555,-91.59663866,16555.31092,348.4621849,0,27941.46218,51
60,5,752,753.6722689,132.3109244,0,1701.033613,100.3277311,1186.378151,9399.831933,8963.369748,-663.2689076,26.32773109,16536.21008,19206.26891,-295.8739496,16613.86555,347,0.327731092,27972.43697,51
60,5,752,753.1428571,134.7142857,0,1697.714286,100.8571429,1182.142857,9416.857143,8931.142857,-1409.428571,26.85714286,16311.28571,19060.28571,-227.1428571,16615.71429,346.7142857,0.857142857,27914,51
60,5,752,753.9579832,133.0840336,0,1701.789916,100.0420168,1188.663866,9398.92437,9000.428571,-373.4033613,26.04201681,16769.38655,19324.38655,23.10084034,16534.20168,345.0840336,0.042016807,27879.76471,51
60,5,752,754,133.7731092,0,1702.773109,100.7731092,1182.042017,9433.563025,8935.966387,-872,26.77310924,16476.02521,19129.2605,-208.302521,16570.20168,343.4537815,0,27907.37815,51
60,5,751.4117647,753.4117647,134.5882353,0,1703.588235,100.4117647,1184.705882,9464.588235,8916,-629.8823529,26.41176471,16768.29412,19257.41176,-129.4117647,16598.47059,347.1176471,0.588235294,27912.47059,51
60,5,751.4033613,752.5966387,133.789916,0,1707.226891,100.4033613,1185.983193,9466.092437,8916.403361,-436.1428571,26,16846.40336,19367.41176,-186.1512605,16518.03361,348.789916,0.596638655,27899.51261,51
60,5,752,752.4369748,132,0,1710.689076,101,1183,9432.361345,8930.764706,-558.1680672,26,16577.85714,19277.19328,-453.7478992,16406.90756,347.4369748,0,27875.2605,51
60,5,752,753.9327731,132.1008403,0,1706.235294,100.9663866,1183.067227,9381.882353,8977.512605,-509.487395,26,16637.01681,19070.77311,-535.0504202,16492.30252,349.1344538,0.033613445,27846.7563,51
60,5,752,752.302521,134.5462185,0,1711.941176,100.1512605,1184.697479,9427.529412,8917.193277,-181.8067227,26,16782.92437,18992.52101,-99.77310924,16402.63866,352.394958,0.848739496,27913.59664,51
60,5,751.3361345,752,134.3361345,0,1710.344538,101.3277311,1185,9457.907563,8928.571429,-298.2521008,26,16799.37815,19023.14286,32.11764706,16415.21008,354.3277311,0.336134454,27906.08403,51
60,5,751.4789916,752.4789916,133.5210084,0,1708.521008,102,1185,9429.243697,8952.453782,-378.4201681,26,16716.88235,19123.59664,75.72268908,16459.69748,353.0840336,0,27924.7395,51
60,5,752,753,132.7058824,0,1709.764706,101.7058824,1185.588235,9383.941176,8970.411765,-412.7058824,26.29411765,16608,19239.76471,-78.23529412,16530.23529,351.5882353,0,27949.52941,51
60,5,752,753.1092437,132,0,1713.672269,100.8907563,1186.563025,9381.294118,8981.218487,-536.8235294,26.8907563,16541.77311,19319.71429,-433.5882353,16627.2437,352.1260504,0,27938.80672,51
60,5,752,753.9243697,132,0,1711.226891,100.0756303,1183.302521,9398.411765,8982.848739,-662.3529412,26.07563025,16495.31092,19347.42857,17.17647059,16666.36975,345.605042,0,27974.67227,51
60,5,752,753.2605042,133.4789916,0,1711.739496,100.7394958,1185.218487,9427.361345,8951.941176,-617.0588235,26.7394958,16552.37815,19413.59664,257.9243697,16618.23529,346.4789916,0.739495798,27961.73109,51
60,5,752,753.5546218,132.8907563,0,1708.117647,101,1184.336134,9411.487395,8969.840336,-620.2941176,26.44537815,16615.04202,19306.21849,202.1008403,16546.7563,349.2184874,0.445378151,27882.78992,51
60,5,752,754,132.3697479,0,1708.327731,101.3697479,1183.739496,9395.806723,8981.168067,-738.8319328,26,16673.51261,19253.76471,-49.85714286,16526.18487,353.5882353,0,27853.57983,51
60,4.81512605,751.8151261,753.8151261,133.3697479,0,1581.260504,101.8151261,1199.235294,9423.042017,8969.504202,-1028.613445,26.55462185,16728.83193,19476.21849,-370.4117647,16487.46218,356.5210084,0,27791.59664,50.6302521
60,4,751,753,135,0,996,101,1262,9507,9007,-1556,29,16781,20068,-650,16150,350,0,27296,49
61,4,751,753,135,0,996,101,1262,9507,9007,-1556,29,16781,20068,-650,16150,350,0,27296,49
61,4,751,753,135.8319328,0,969.3781513,101.8319328,1260.336134,9492.857143,9013.655462,-1733.201681,29,16752.71429,20074.65546,-568.4705882,16565.96639,352.4957983,0,27465.71429,49
61,4,751,752.3361345,132.6806723,0,946.7394958,102,1254.02521,9468.092437,9067.445378,-476.4537815,29,16855.21008,20107.86555,-391.3445378,16630.08403,354.3277311,0,27416.35294,49
61,4,751,752.4957983,132.487395,0,925.605042,101.5042017,1232.159664,9503.109244,9059.294118,486.3865546,28.50420168,16856.94958,20146.80672,-128.5378151,16704.28571,352.0252101,0,27362.10084,49.49579832
61,4,751,753,134,0,1183.05042,101.3277311,1196.285714,9514.605042,9023.344538,313.3193277,28.32773109,16791.85714,20124.11765,893.0252101,16232.85714,350.3109244,0.655462185,27572.85714,50
61,4,751,752.8403361,134,0,1924.12605,101.8403361,1160.403361,9453.176471,9016.252101,-880.2689076,28.68067227,16771.71429,19930.36975,1993.537815,15427.52941,352.3613445,1.680672269,27982.42017,49.84033613
61,4,751,752.0084034,134,0,2899.151261,101.0084034,1152.084034,9511.411765,8986.302521,-1897.722689,27.01680672,16785.85714,19411.2437,-1218.554622,17186.23529,349.0336134,0.016806723,27734.5042,49.00840336
61,4,751,752.8235294,134,0,2948.529412,101,1195.647059,9512,9055.176471,-1839.647059,27,17083.29412,19490,-492.5294118,16676.94118,348.1764706,0,27799.52941,49
61,4,751,753,133.3445378,0,2706.613445,101,1204.344538,9477.915966,9057.546218,-282.0420168,27.65546218,16850.07563,19560.43697,-473.5462185,16746.21849,353.8991597,0,27838.90756,49
61,4,751,753,134.4621849,0,2526.260504,101,1199.12605,9500.941176,9005.672269,-281.0504202,28,16730.06723,19492.47059,-410.092437,16578.80672,355.5378151,0,27825.68067,49.48739496
61,4,751.3193277,752.6806723,135.0420168,0,2538.865546,101,1186.016807,9529.630252,8971.092437,-1300.647059,27.68067227,16799.61345,19430.95798,-165.0084034,16459.10924,353.0420168,0,27829.93277,49.68067227
61,4,751.8487395,752.302521,132.8487395,0,2682.109244,101.1512605,1172.630252,9499.453782,8995.97479,-1550.302521,27.1512605,16878.4958,19524.28571,98.33613445,16721.09244,351.4537815,0.151260504,27881.96639,49
61,4,751.0168067,753.9663866,132.0168067,0,2721.210084,101.9831933,1192.596639,9501.94958,8979.336134,-957.9663866,27.98319328,16941.72269,19580.85714,386.1848739,16320.10084,353.9495798,0.983193277,27793.78151,49
61,4,751.8151261,754,133.6302521,0,2732.596639,101.1848739,1185.663866,9492.218487,9001.008403,-1452.193277,27.18487395,16608.79832,19666.77311,140.1260504,16670.65546,344.2184874,1,27878.40336,49.81512605
61,4,751.3529412,753.3529412,132.7058824,0,2756.352941,101,1183.352941,9488.058824,9017,-1238.941176,27,16797,19507.41176,646.5882353,16410.35294,348.4705882,0.352941176,27890.23529,50
61,4,751,753,130.5630252,0,2788.117647,101.4789916,1183.478992,9505.680672,8997.613445,-1220.462185,27,17034.88235,19346.77311,1022.016807,16127.2437,352,0,27837.14286,50
61,4,751,753,130.2436975,0,2822.436975,102,1184.621849,9529.109244,8977.462185,-1418.941176,27,17030.66387,19296.65546,654.7983193,16252.70588,351.0672269,0.31092437,27826.90756,50
61,4,751,753,132.8571429,0,2852.857143,101.7142857,1185.571429,9525.428571,9000.428571,-1468,27,16830.42857,19338.57143,-225.1428571,16773.71429,348.7142857,1,27921.71429,50
61,4,751,753,132.0252101,0,2869.495798,100.0504202,1183.07563,9463.865546,9037.865546,-1444.705882,27,17036.7479,19341.89916,344.7310924,16830.28571,347.0504202,1,27920.05042,50
61,4,751,753,132,0,2873.226891,100,1184.613445,9523.310924,9005.92437,-1026.92437,27,16972.0084,19306.5042,172.4201681,16759.39496,348.6134454,0.193277311,27873.21008,50
61,4,751,753,132,0,2878.470588,100,1184.361345,9491.378151,9010.134454,-1200.983193,27,16851.53782,19231.57983,195.3361345,16798.20168,347.7226891,0,27887.54622,50
61,4,751.4705882,753,133.8823529,0,2879.588235,100.4705882,1184,9457.470588,9010.411765,-1735.764706,27,16803.82353,19238.23529,-96.35294118,16862.94118,345.1176471,0.470588235,27889.76471,50
61,4,752,753,136,0,2878,101.302521,1184,9456.260504,9011.773109,-1923.10084,27,16898.89076,19232.94118,-187.8655462,16861.88235,346.0252101,0.697478992,27873.57983,50
61,4,752,753,135.0588235,0,2877.596639,101.7310924,1184.268908,9476.361345,9024.87395,-1446.638655,27,17058.13445,19105.73109,404.7563025,16778.30252,352.4621849,0,27873.10924,49.86554622
61,4,752,753,129.2352941,0,2875.10084,100.0672269,1185.932773,9497.159664,8980.781513,-1920.840336,27,16860.96639,19104.06723,75.31092437,16804.92437,349.1344538,0,27904.72269,49.03361345
61,4,752,752.2016807,132.1932773,0,2879.789916,100.7983193,1182.008403,9498,9002.151261,-1496.134454,27,16495.35294,19263.66387,-5.058823529,16334.9916,354.5882353,0,27894.82353,49
61,4,752,753.8907563,132.3697479,0,2877.848739,100.3697479,1182.260504,9474.680672,8987.831933,-1395.97479,27,16587.14286,19229.63025,-218.0084034,16737.84874,350.9579832,0.630252101,27904.60504,49
61,4,752,754.0756303,131.5378151,0,2878.310924,100,1184.386555,9461.462185,9023.605042,-1439.05042,27,16781.35294,19265.4958,-125.4789916,16929.37815,346.6134454,1,27889.81513,49
61,4,752,753,132.1764706,0,2880.411765,100,1185.705882,9475.529412,9052.235294,-1687.470588,27,16810.94118,19363.29412,125.7058824,16804.23529,348.5294118,0.705882353,27865.17647,49
61,4,752,753,134.8739496,0,2878.621849,100,1184.87395,9506.109244,8984.97479,-2062.243697,26.87394958,16630.94118,19375.2437,147.6134454,16741.31092,356.7478992,0,27863.96639,49
61,4,752,753,134.0420168,0,2876.12605,100,1184.042017,9493.630252,8965.008403,-1265.252101,26.04201681,16584.35294,19370.2521,138.4621849,16195.56303,355.0840336,0,27837.34454,49
61,4,751.210084,753,136.3697479,0,2886.268908,100,1184,9495.369748,8986.907563,-803.1848739,26,16822.13445,19279.94958,278.605042,16207.4958,347.1008403,0,27963.96639,49
61,4,751,753.6218487,135.7563025,0,2889,100.6218487,1184.621849,9503.462185,9011.655462,-1249.420168,26.62184874,16768.47059,19202.52101,147.4789916,16700.55462,347.487395,0,27919.64706,49
61,4,751.4537815,753.5462185,134.5462185,0,2889.907563,100.5462185,1185,9504.823529,9004.848739,-1729.672269,27,16628.93277,19296.15126,-7.638655462,16917.76471,351.7226891,0,27826.62185,49
61,4,752.2857143,753,134,0,2889.285714,100.2857143,1185,9484.714286,9008.428571,-2227.571429,26.71428571,16549.57143,19422.28571,-11.28571429,16904.85714,352.4285714,0.285714286,27780,49
61,4,752.8823529,753,133.5294118,0,2884.058824,100.8823529,1184.882353,9449.294118,9063.529412,-3037.588235,26,16591.52941,19351.64706,73.88235294,17002.70588,346.4705882,1,27810.35294,49
61,4,752.0504202,753,130.2016807,0,2877.403361,100.0504202,1184.05042,9486.731092,9003.630252,-2956.890756,26,16842.77311,19306.72269,-379.5210084,16300.55462,349.7983193,1,27883.56303,49
61,4,752,753.7815126,133.1260504,0,2883.252101,100,1184.781513,9495.252101,9002.344538,-1364.747899,26.78151261,16538.36134,19119.56303,-105.3361345,16770.67227,346.8739496,0.218487395,27852.05042,49
61,4,752,754,135.2268908,0,2878.865546,100,1185,9491.478992,9025.084034,-1153.495798,26.38655462,16617.08403,19063.09244,-27.13445378,16926.26891,349.0672269,0,27959.78151,49
61,4,752,753.5546218,134.2184874,0,2877.226891,100,1185.890756,9491.117647,9032.764706,-985.1176471,26,16768.42857,19072.47059,202.8235294,16697.05882,349.6638655,0,27972.53782,49
61,4,752,752.7226891,132,0,2881.109244,100,1187,9502.210084,9018.344538,-958.2184874,26,16776.19328,19077.46218,337.3193277,16501.27731,346.8907563,0,27891.0084,49
61,4,752,752.2184874,132,0,2883.016807,100.2184874,1186.672269,9519.689076,9004.495798,-1927.697479,26,16653.04202,19078.62185,-39.86554622,16727.0084,344.5462185,0,27864.67227,49
61,4,752,753.8823529,132,0,2875.529412,101.8823529,1184.176471,9509.705882,9031.117647,-2062.470588,26,16683.82353,19296.58824,197.2352941,16475.76471,348.7058824,0,27763.17647,49
61,4,752,753.2268908,132.7731092,0,2874.226891,100.4537815,1184.773109,9486.579832,9032.226891,-1259.462185,26,16526.7395,19154.28571,89.52941176,16011.14286,357.5042017,0,27847.22689,49
61,4,752,753.605042,134.210084,0,2867.344538,100.605042,1183.789916,9486.655462,9007.193277,-1888.02521,26,16515.69748,19283.46218,314.9831933,16423.32773,355.1596639,0.605042017,27916.35294,49
61,4,751.5630252,753.5630252,133.2521008,0,2863.87395,101.4369748,1183.87395,9476.142857,9017.218487,-2686.033613,26,16530.69748,19265.15966,309.4621849,16715.07563,348.5042017,0.56302521,27921.27731,49
61,4,751,753,131.5378151,0,2863.386555,101.7310924,1184.731092,9469.369748,9046.697479,-2783.319328,26,16538.55462,19091.84874,60.21848739,16528.58824,345.6134454,0.268907563,27867.79832,49
61,4,751.1008403,753,132.697479,0,2857.386555,100.8991597,1183.89916,9500.882353,9030.462185,-2227.436975,26.10084034,16546.04202,19099.51261,-49.01680672,16276.89076,349.7983193,0.899159664,27823.37815,49
61,4,751.9327731,753,130.2016807,0,2844.07563,100.0672269,1183.067227,9483.411765,8993.02521,-2165.042017,26.93277311,16191.63866,19210.9916,-461.6554622,16564.7395,348.1344538,0.067226891,27999.7479,49
61,4,751.2352941,753,129.2352941,0,2834.588235,101.5294118,1183.764706,9482,9058.823529,-1578.823529,27,16397,19340.82353,-48.41176471,16656.82353,345.7058824,0.764705882,27839.64706,49
61,4,751.5966387,753,130.1932773,0,2806.941176,101.4033613,1185.193277,9480.806723,9055.537815,-2257.966387,26.40336134,16574.60504,19221.68067,-201.5630252,16806.87395,340.2268908,1,27898.16807,49
61,4,752,753.4285714,132.7142857,0,2627.142857,101,1188.142857,9477.428571,9060.857143,-1915.285714,26,16651.14286,19194,-543.7142857,16922.28571,345.1428571,0.571428571,27872.85714,49.42857143
61,4,751.7394958,753.7394958,134.4789916,0,2299.02521,101,1191.521008,9493.798319,9054.05042,-487.7983193,26,16606.42017,19382.92437,-732.789916,16861.0084,352.6134454,0,27712.47059,50
61,4,751.092437,753,133,0,1945.823529,100.907563,1192.445378,9542.789916,8957.638655,37.24369748,26.18487395,16450.94118,19630.84034,-660.3193277,16605.88235,343.1848739,0,27633.34454,50
61,4,751.9243697,753,133,0,1602.235294,100.0756303,1187.453782,9477.89916,9008.386555,-275.5630252,27.8487395,16369.41176,19692.40336,-141.1932773,16838.82353,344.8487395,0,27573.44538,50
61,4.756302521,752,753,133,0,1366.042017,100,1218.008403,9484.10084,8993.336134,-1627.529412,28.75630252,16052.67227,19815.98319,-447.1932773,16386.55462,345.7563025,0,27521.10924,49.24369748
61,5,752,753.5882353,132.4117647,0,1201.764706,100.5882353,1234.470588,9500.941176,9021.117647,-1462.823529,28.41176471,16275.94118,19904.58824,-609.2352941,16389.29412,350.7058824,0,27428.35294,49.58823529
61,5,752,753.1596639,132.8403361,0,1125.857143,100.5798319,1223.87395,9523.865546,9046.260504,-501.5210084,27.15966387,16655.36134,19935.79832,-593,16548.42017,350.6386555,0,27376.52101,50
61,5,752,752.5042017,133.7478992,0,1113.226891,100.2521008,1196.94958,9530.394958,9036.907563,188.2016807,26.25210084,16748.2605,19930,-497.2773109,16630.10084,347.512605,0,27378.9916,50.25210084
61,5,752,753.8319328,133.1680672,0,1103.907563,101,1179.420168,9489.134454,9008.117647,-24.98319328,27,16422.97479,19930,-452.7058824,16666.84034,351.4117647,0,27374.31933,50.91596639
61,5,752,752.1680672,134.8319328,0,1093.092437,101,1183.579832,9450.865546,9048.882353,-203.0168067,27,16690.02521,19930,-796.2941176,16675.15966,345.5882353,0,27357.68067,50.08403361
61,5,752,753.4957983,134.2521008,0,1082.277311,101,1184.747899,9443.260504,9056.739496,-406.4789916,27.74789916,16621.26891,19973.37815,-599.1512605,16593.73109,350.9831933,0,27357.4958,50
61,5,752,754,134.5798319,0,1073.781513,101,1184.420168,9488.966387,9037.12605,-705.5714286,28,16602.91597,19978.72269,-572.0252101,16596.15126,346.6218487,0,27360.31933,50
61,5,752,754,135,0,1065.470588,100.5882353,1184.411765,9502.411765,9012.117647,-791.3529412,28,16553.29412,19971.17647,-590.0588235,16561.17647,344.0588235,0,27362.82353,50
61,5,752,754,134.2689076,0,1057.294118,100.2436975,1184.756303,9472.268908,9010.672269,-654.1344538,28,16478.47899,19971.94958,-560.8067227,16547.2605,348.2184874,0,27364.48739,50
61,5,752,753.9243697,132,0,1051.848739,101,1184.529412,9468.789916,9049.243697,-641.6554622,27.92436975,16515.76471,19988.28571,-546.2857143,16748.7395,351.4705882,0,27363.27731,50
61,5,752,753.092437,132,0,1050.184874,101,1190.352941,9455.478992,9040.92437,-1011.865546,27.09243697,16568.17647,20101.42857,-461.4285714,16668.87395,345.6470588,0,27333.32773,50
61,5,752,753.7394958,133.4789916,0,1030.033613,100.2605042,1185.823529,9515.378151,8985.277311,-780.1260504,27,16797.32773,20043.0084,-315.9327731,16418.92437,352.394958,0.739495798,27319.64706,50.7394958
61,5,752,754,134.5714286,0,1005.285714,100,1182.857143,9502.142857,9007.714286,-918.2857143,27,16718.85714,20002,-305.1428571,16392.28571,349.2857143,0.428571429,27353.71429,51
61,5,752,753.5966387,134.5966387,0,974.6554622,100,1179.983193,9465.512605,9047.87395,-1258.97479,27.80672269,16553.40336,20026.30252,-191.4201681,16674.78992,345,0,27384.42017,50.59663866
61,5,752,753,134.2352941,0,937.4705882,100.2352941,1176.764706,9455.176471,9051.352941,-1581.352941,29,16418.52941,20147.29412,-185.0588235,16902.82353,345.4705882,0,27320.70588,50
61,5,752,753,134.7983193,0,898.8571429,100.9327731,1176.201681,9469.445378,9023.02521,-1857.378151,29,16229.97479,20363.84874,-820.7983193,16509.71429,346.9327731,0,27096.08403,50
61,5,752,753,132.302521,0,884.7142857,100.1008403,1178.697479,9437.831933,9060.462185,-2121.932773,29,16489.53782,20337.22689,-521.302521,16679.42857,346.1008403,0,27022.87395,50
61,5,752,753,133.4621849,0,878.6134454,101.4621849,1180.462185,9490.294118,9032.10084,-1534.033613,29.73109244,15950.01681,20436.35294,-331.4705882,16748.2521,344.5378151,0.731092437,27022.77311,50
61,5,751.4369748,753.5630252,132.8739496,0,896.7058824,101.4369748,1188.319328,9482.285714,9070.109244,-1076.848739,29.43697479,16230.95798,20409.81513,-40.78151261,16190.58824,349.0672269,0.43697479,26998.97479,50
61,5,751.394958,753.605042,131.605042,0,957.4201681,101,1194.394958,9474.613445,9073.453782,-768.6638655,28.60504202,16603.31092,20296.01681,92.42016807,16074.97479,352.210084,0,27215.76471,50
61,5,752,753,131.907563,0,1059.672269,100.7731092,1192.957983,9508.117647,9014.915966,-440.8067227,27.54621849,16613.36975,20172.58824,136.4369748,16449.4958,351.4537815,0.226890756,27565.93277,50
61,5,752,753,134.8235294,0,1178.823529,100.1176471,1186.117647,9541.588235,9001.058824,61.76470588,25.88235294,16740.58824,20076.70588,548.1176471,16008,353.2941176,0.941176471,27527.05882,50.05882353
61,5,752,753,132.3277311,0,1289.470588,101.7815126,1187.781513,9479.193277,9001.890756,991.8655462,24.21848739,17413.62185,19945.2605,662.9243697,16149.42857,357.4537815,0.109243697,27655.17647,50.8907563
61,5,751.2773109,753.7226891,133.4453782,0,1445.647059,101.2773109,1184.386555,9439.92437,9005.613445,493.210084,26.16806723,16895.66387,19706.85714,978.6386555,16105.84874,352.9411765,0.722689076,27832.43697,51
61,5,751.5546218,754,134,0,1574.87395,100.4453782,1186.327731,9435.764706,9025.302521,325.9915966,26.44537815,16680.19328,19374.63866,454.5210084,16364.85714,355.4369748,0.445378151,27892.89076,51
61,5,752,753.6134454,132.8403361,0,1637.705882,100.3865546,1188.613445,9436.201681,9029.176471,611.4537815,26,16714.10084,19191.46218,160.9495798,16525.51261,358.6134454,0,27929.88235,51
61,5,752,753.2184874,131.8739496,0,1642.87395,100.7815126,1186.907563,9420.445378,9005.226891,874.3697479,26,16824,19264.06723,469.7983193,16437.91597,358,0,27972.08403,51
61,5,752,754,134.8487395,0,1646.453782,100.0504202,1183.201681,9398.512605,8982.563025,539.2268908,26,17086.86555,19426.42017,308.4537815,16508.55462,357.394958,0,27908.10084,51
61,5,752,754,132.3529412,0,1653.941176,100.8823529,1186.529412,9423.470588,9008.352941,889.4705882,26,16820.64706,19268.35294,18.94117647,16616.70588,347.4117647,0,27909.76471,51
61,5,752,752.5714286,132.7142857,0,1654.285714,100.2857143,1184.857143,9388.428571,9022.714286,669,26,16485.14286,19203.14286,64.42857143,16416.28571,351,0,27915.71429,51
61,5,752,752.5462185,131.907563,0,1656.731092,100,1184.546218,9410.689076,8998.596639,463.2268908,26,16600.32773,19254.82353,253.5798319,16327.81513,346.9915966,0,27890.68908,51
61,5,752,753,131.3781513,0,1659.378151,100,1185,9422.714286,9001.092437,428.1344538,26,16753.02521,19234.10084,399.394958,16394.82353,344.2689076,0,27920.18487,51
61,5,751.789916,752.789916,132,0,1661.260504,100.210084,1185,9390.369748,9038.537815,550.6386555,26,16694.08403,19121.54622,347.3277311,16484.05042,350.1008403,0,27962.30252,51
61,5,751,752.0420168,132.0840336,0,1666.336134,101.0420168,1185,9391.02521,9016.277311,720.5798319,26,16728.76471,19187.47899,28.91596639,16400.97479,357.5798319,0,27801.69748,51
61,5,751,752.8739496,133.7478992,0,1672.991597,101.8739496,1185,9450.92437,8982.168067,613.2605042,26,16664.70588,19335.56303,-269.7478992,16539.07563,349.2605042,0,27874.90756,51
61,5,751.7058824,753.7058824,134,0,1674.705882,101.2941176,1185,9421.882353,9032.764706,830.6470588,25.29411765,16415,19215.41176,-297.3529412,16593.88235,347.2941176,0,27901.52941,51
61,5,752,752.9243697,133.4621849,0,1677.689076,101.5378151,1185,9411.915966,9047.394958,745.6806723,25.53781513,16458.05882,19307.66387,-87.78151261,16595.09244,346.4621849,0,27884.33613,51
61,5,752,752.7394958,133.3697479,0,1682.588235,102,1185,9427.352941,9022.252101,608.5966387,26,16606.51261,19345.56303,112.9915966,16618.01681,346,0,27866.95798,51
61,5,752,753.7983193,133.7983193,0,1686.798319,101.7983193,1185,9437.739496,9003.697479,632.1176471,26,16712.11765,19167.83193,141.6554622,16625.98319,347.0084034,0.201680672,27897.41176,51
61,5,752,753.0336134,132.9663866,0,1685.966387,100.9663866,1184.966387,9408.630252,9050.134454,606.9159664,26,16939.07563,19087.86555,74.27731092,16434.72269,350.7983193,0.966386555,27996.58824,51
61,5,752,753.8655462,132.1344538,0,1685.134454,100.1344538,1184.134454,9399.478992,9053.462185,951.3361345,26,16470.69748,19084.53782,105.8907563,16601.10924,345.8067227,0.134453782,27961.64706,51
61,5,752,753.302521,132.697479,0,1685.697479,100.697479,1184.697479,9386.840336,9001.689076,362.5294118,25.30252101,16432.66387,19234.65546,-226.5798319,16569.41176,346.394958,0,27891.83193,51
61,5,752,753,133.5294118,0,1690.235294,100.4705882,1185,9398.411765,8992.764706,160.8235294,25.52941176,16558.58824,19171.88235,-158.5882353,16628.70588,348.0588235,0,27862.94118,51
61,5,752,753,133.2773109,0,1692.193277,100,1184.277311,9415.890756,9000.302521,363.3361345,26,16575.05882,19145.44538,50.06722689,16616.55462,351.1680672,0,27867.05882,51
61,5,752,753,132.1932773,0,1689.773109,100,1183.579832,9411.142857,9001.277311,572.907563,26,16454.22689,19294.20168,184.8235294,16465.47899,355.3865546,0.193277311,27861.69748,51
61,5,752,753,133.0252101,0,1693.151261,100,1186,9370.705882,9039.94958,451.2941176,26,16549.11765,19267.42857,599.7058824,16478.48739,356.9495798,0.974789916,27803.91597,51
61,5,752,753,133.8571429,0,1698.142857,100,1186,9394,9038.285714,32,26,16619,19182.57143,128,16428.57143,355.2857143,0.142857143,27867.14286,51
61,5,752,753,132.6218487,0,1695.554622,100.6890756,1183.932773,9413.848739,8991.831933,259.7478992,26,16524.88235,19341.64706,-337.5042017,16502.68908,346.7310924,0,27887.64706,51
61,5,752,752.4789916,132.5210084,0,1694.521008,101,1183.521008,9447.571429,8960.058824,552.3445378,26,16561.92437,19205.34454,-411.487395,16559.79832,344.5630252,0,27926.38655,51
61,5,752,752.7058824,133,0,1697.117647,101,1185.058824,9474.470588,8948.941176,716.0588235,26,16579.64706,19094.82353,-165.4117647,16590,345.6470588,0,27972.82353,51
61,5,751.8151261,754,132.8151261,0,1700.630252,100.8151261,1186.630252,9478.815126,8946.630252,752.2941176,25.81512605,16500.61345,19205.19328,116.7058824,16614.95798,346.2941176,0,27975.22689,51
61,5,751.0168067,753.9831933,132.0336134,0,1699,100.0336134,1184.983193,9477.294118,8945.890756,742.3361345,25.01680672,16640.23529,18990.60504,104.2268908,16625.21008,351.8991597,0,27866.5042,51
61,5,751.8487395,753.1512605,133.697479,0,1699,101.697479,1184.151261,9442.352941,8989.983193,-33.02521008,25.8487395,16651.88235,19020.55462,-231.0420168,16487.10924,346.907563,0,27891.46218,51
61,5,752,753,132.6386555,0,1699.680672,102,1183.319328,9461.184874,8966.689076,614.8991597,26,16577.08403,19060.03361,11.57983193,16500.11765,346.6806723,0,27864.68908,51
61,5,751.487395,753,133.0252101,0,1700.512605,101.487395,1183.512605,9473.512605,8975.579832,1104.436975,25.48739496,16484.10084,19047.29412,105.8151261,16560.03361,350.0756303,0,27860.2521,51
61,5,751.3445378,752.6554622,133.3109244,0,1701.689076,101,1183.655462,9464.008403,8986.97479,1012.655462,25,16492.01681,19128.87395,-119.1596639,16557.96639,351.6218487,0,27869.31092,51
61,5,752,752.3529412,131.8235294,0,1702.647059,101,1183.176471,9437.058824,8974.117647,654.4705882,25.17647059,16679.17647,19279.88235,-469,16500.58824,348.6470588,0,27869.76471,51
61,5,752,754,131.0084034,0,1701.016807,100.9915966,1184.02521,9400.386555,9011.537815,801.4285714,25.99159664,16999.52941,19020.90756,-505.6554622,16605.54622,346.9915966,0,27877.98319,51
61,5,752,754,131.8403361,0,1702.680672,100.1596639,1186.521008,9438.655462,8965.781513,348.8571429,25.15966387,16754.94118,19308.7563,23.45378151,16560.62185,346.1596639,0,27876.31933,51
61,5,751.3277311,752.6554622,132.6722689,0,1704.344538,101.3445378,1186.327731,9451.378151,8951.621849,681.4957983,25.67226891,16491.52941,19124.67227,-19.53781513,16608.47059,346.6722689,0,27876,51
61,5,751.5042017,752.5042017,132.4957983,0,1705,102,1185.495798,9465.596639,8955.554622,926.8403361,26,16352.21849,19026.15126,35.04201681,16655.15966,346.4957983,0.504201681,27887.09244,51
61,5,752,753,133.0084034,0,1702.983193,101.6638655,1184.327731,9452.462185,8971.411765,781.4537815,26,16399.33613,19167.69748,189.5966387,16667.94958,346,0.663865546,27879.17647,51
61,4.831932773,751.8319328,753,134.6638655,0,1582.697479,100.6638655,1196.109244,9413.07563,8999.243697,71.97478992,26.50420168,16654.30252,19527.96639,82.42016807,16571.29412,345.8319328,0,27756.62185,50.66386555
61,4,751,753,133,0,1007,99,1261,9458,9045,-1626,29,17131,20102,-757,16152,345,0,27334,49
62,4,751,753,133,0,1007,99,1261,9458,9045,-1626,29,17131,20102,-757,16152,345,0,27334,49
