ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,Y
1775,5,6.6,0.62,0.2,8.7,0.046,81.0,224.0,0.99605,3.17,0.44,9.3,81.52925104371745,81.47434013537745,81.17933968153001,224.79755292128561,224.95564651794197,224.63424262263248,-35,-31,46,0
1776,6,6.8,0.28,0.29,11.9,0.052,51.0,149.0,0.99544,3.02,0.58,10.4,51.903826120668036,51.037286435586346,51.18873467450817,149.8165170546254,149.94558667540187,149.99616486616893,-21,-44,-9,0
1777,6,7.2,0.34,0.2,5.8,0.062,52.0,203.0,0.99461,3.17,0.44,9.8,52.8363255879937,52.00556276165886,52.76230564214433,203.30919193012647,203.89912463152112,203.29342313216912,5,-11,40,0
1778,7,7.1,0.2,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,9.5,45.26339489550833,45.91999877830759,45.321558791830164,124.27035807656517,124.15157610977468,124.6581073749493,5,46,-46,0
1779,7,6.7,0.34,0.3,8.5,0.059,24.0,152.0,0.99615,3.46,0.64,11.0,24.202139455631173,24.55152115767029,24.364992668986925,152.20620591666437,152.38221736624814,152.28786380509555,18,49,-12,0
1780,6,7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,21.213824470418885,21.87958977304568,21.243960284295362,43.10682243189957,43.59846225335095,43.286345289452704,-32,41,35,1
1781,6,6.8,0.17,0.17,5.1,0.049,26.0,82.0,0.993,3.0,0.38,9.8,26.22317023607278,26.999698303913803,26.88494913426338,82.37586209695006,82.34742953984082,82.98730488800119,22,-47,43,0
1782,5,7.3,0.23,0.34,9.3,0.052,19.0,86.0,0.99574,3.04,0.56,10.0,19.928025181876432,19.257794611097335,19.73684422583448,86.38570540306758,86.06363700009764,86.52307926278425,-44,-25,-33,0
1783,7,6.9,0.48,0.36,3.5,0.03,31.0,135.0,0.9904,3.14,0.38,12.2,31.464725776811655,31.338214800185625,31.4582973608576,135.5871414174614,135.75669458829503,135.19472484568888,43,36,12,0
1784,5,8.9,0.565,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,16.178941479496512,16.3663153278205,16.871749262506686,112.94265316835104,112.50910392556557,112.42825731772955,35,32,25,1
1785,7,6.3,0.13,0.42,1.1,0.043,63.0,146.0,0.99066,3.13,0.72,11.2,63.77038369721635,63.67691312396126,63.153807365776565,146.909683945224,146.94477843063635,146.08940539130856,-7,-17,-10,0
1786,6,11.9,0.39,0.69,2.8,0.095,17.0,35.0,0.9994,3.1,0.61,10.8,17.25901024387503,17.60945585110958,17.608046607707138,35.238974317044125,35.78579023257032,35.94294142542931,-46,20,23,1
1787,6,6.3,0.26,0.21,4.0,0.03,24.0,125.0,0.9915,3.06,0.34,10.7,24.10437457351951,24.963226198974137,24.028911061016583,125.45714888937674,125.76163350075811,125.22796255538849,16,20,8,0
1788,5,6.3,0.34,0.52,6.3,0.047,63.0,186.0,0.99481,3.18,0.44,9.6,63.41815739628991,63.84474515419577,63.31062543958963,186.66227167604333,186.3190578815638,186.24601827926153,-40,15,48,0
1789,7,6.6,0.26,0.21,2.9,0.026,48.0,126.0,0.99089,3.22,0.38,11.3,48.529507281675684,48.60557421449476,48.25721632940286,126.70056660127258,126.13405924916268,126.45994352320062,48,16,37,0
1790,5,6.7,0.58,0.08,1.8,0.0969999999999999,15.0,65.0,0.9959,3.28,0.54,9.2,15.801262730411027,15.681872504118274,15.152169014419028,65.36914633341016,65.50785145267915,65.0892179490103,-45,-40,-36,1
1791,5,6.3,0.23,0.49,7.1,0.05,67.0,210.0,0.9951,3.23,0.34,9.5,67.85591941869244,67.83370400277491,67.48201115735593,210.4090956239635,210.80310770384753,210.61005488933787,-1,45,13,0
1792,6,7.1,0.59,0.0,2.2,0.078,26.0,44.0,0.99522,3.42,0.68,10.8,26.34257652627503,26.93111347139597,26.409998709283684,44.710020109875614,44.186611954849816,44.480494631078166,-13,20,11,1
1793,5,7.6,0.29,0.29,4.4,0.051,26.0,146.0,0.9939,3.16,0.39,10.2,26.286293911125544,26.19403883293994,26.05143850931752,146.30030098893226,146.98665155082531,146.38528401904733,-31,-6,-12,0
1794,6,8.1,0.19,0.4,0.9,0.037,73.0,180.0,0.9926,3.06,0.34,10.0,73.39736421357445,73.12222574386607,73.19834377452736,180.9172948168299,180.82033634819558,180.55540034942084,-26,27,-32,0
1795,7,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,25.733933269231994,25.33072897165775,25.274956859174544,135.55983015383973,135.18069410169713,135.5767591353272,2,-19,24,0
1796,7,7.8,0.64,0.1,6.0,0.115,5.0,11.0,0.9984,3.37,0.69,10.1,5.601109484827975,5.7150761935092875,5.262608267459635,11.329798239799004,11.595938466868974,11.300077535476193,2,-4,29,1
1797,6,6.6,0.34,0.4,8.1,0.046,68.0,170.0,0.99494,3.15,0.5,9.53333333333333,68.98074672283812,68.68117967797963,68.60489784335833,170.8690616367847,170.36417167024737,170.23989372119098,17,44,-27,0
1798,5,8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,10.959505264300393,10.88915728068999,10.972065941282162,31.65695170450769,31.452425027651234,31.838139242582024,-3,-40,44,1
1799,7,7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,15.931828972271898,15.837886015772673,15.545761978258495,28.7538719334415,28.017730905047152,28.717545410502172,13,-17,-17,1
1800,6,7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,20.072920938090625,20.769320450006116,20.310597013055734,65.51305120720075,65.6153461546869,65.3916785333524,47,-4,-5,1
1801,6,7.0,0.36,0.35,2.5,0.048,67.0,161.0,0.99146,3.05,0.56,11.1,67.5921670199341,67.78624310357186,67.3132140161079,161.1169595970088,161.65619905211216,161.25861002213014,16,2,-41,0
1802,7,7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1,45.26360289129892,45.190496509211684,44.98764740491746,129.91601940344358,129.6546923570088,129.50133796939446,-13,-47,14,0
1803,6,5.4,0.59,0.07,7.0,0.045,36.0,147.0,0.9944,3.34,0.57,9.7,36.320368495600455,36.16330488891958,36.271230436009915,147.64710813985272,147.2247880022845,147.06268747314047,-25,-43,7,0
1804,6,7.7,0.12,0.32,1.4,0.06,47.0,150.0,0.9952,3.37,0.42,9.2,47.800742074276364,47.15070895527303,47.29297689296079,150.80357566935626,150.5460564044212,150.74383956412746,-35,7,30,0
1805,6,6.9,0.25,0.35,9.2,0.034,42.0,150.0,0.9947,3.21,0.36,11.5,42.30980056336456,42.57963782458612,42.17842711818419,150.7185109707347,150.65086997182632,150.7063762989518,-24,16,-1,0
1806,6,6.0,0.33,0.2,1.8,0.031,49.0,159.0,0.9919,3.41,0.53,11.0,49.18340927327941,49.779257212413604,49.46395552010352,159.06366671806532,159.13302607129984,159.70760795083606,17,-26,27,0
1807,6,6.4,0.17,0.27,6.7,0.036,88.0,223.0,0.9948,3.28,0.35,10.2,88.33661610071614,88.21717273006165,88.08753331833306,223.83202452825213,223.08168131118256,223.28367542662212,-23,40,-6,0
1808,7,6.5,0.32,0.45,7.7,0.022,31.0,97.0,0.99134,3.2,0.7,12.7,31.320170052651417,31.341134087932478,31.68829999478593,97.9394324612006,97.99673811417117,97.52736731578558,-1,-9,39,0
1809,6,8.0,0.33,0.53,2.5,0.091,18.0,80.0,0.9976,3.37,0.8,9.6,18.080909870600877,18.611811331465102,18.10327174854727,80.75447581709453,80.83761159274488,80.95023073509117,32,18,37,1
1810,5,6.6,0.38,0.29,2.4,0.136,15.0,93.0,0.99336,3.18,0.6,9.5,15.770791207084669,15.635065507837284,15.445466931654272,93.80202735274912,93.40409676835426,93.43010204103919,11,-11,-17,0
1811,6,7.8,0.31,0.4,1.6,0.027,20.0,87.0,0.9911,3.15,0.48,11.9,20.35659976209946,20.497467561241578,20.49322088180196,87.66145951212823,87.6952894956991,87.68132964920848,-8,-25,13,0
1812,5,6.4,0.26,0.4,1.7,0.179,5.0,60.0,0.9925,3.09,0.54,10.1,5.799006755650136,5.076591945615541,5.734789796986824,60.59718109656532,60.6178977417556,60.41568702024411,-35,-13,35,0
1813,6,6.1,0.41,0.0,1.6,0.063,36.0,87.0,0.9914,3.27,0.67,10.8,36.10861330996284,36.57477270769192,36.876572338504346,87.44076541157261,87.30157487562496,87.75387221034572,-3,-13,33,0
1814,7,5.9,0.28,0.39,1.4,0.031,47.0,147.0,0.98836,3.08,0.64,12.9,47.50449285445738,47.57781603303894,47.38685652382641,147.62174475568142,147.46470267340806,147.63986408677602,-45,47,-22,0
1815,7,6.1,0.24,0.26,1.7,0.033,61.0,134.0,0.9903,3.19,0.81,11.9,61.36975576658472,61.79456100846649,61.6206172646718,134.69906723218577,134.0809512694553,134.70367647779133,40,22,-44,0
1816,6,6.2,0.27,0.32,6.3,0.048,47.0,159.0,0.99282,3.21,0.6,11.0,47.15777257323358,47.17827418753429,47.302871948578975,159.42547075795648,159.64916795048072,159.99977295448838,29,32,-44,0
1817,6,6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,19.873339069408992,19.015112033171157,19.542850361122714,40.44345661494487,40.908399301669036,40.111487389557766,-20,-9,-38,1
1818,5,7.0,0.48,0.12,4.5,0.05,23.0,86.0,0.99398,2.86,0.35,9.0,23.825498001033708,23.53691954192528,23.243719709814854,86.67943571299222,86.07254875579714,86.22132302944604,36,25,-14,0
1819,5,5.8,0.33,0.2,16.05,0.047,26.0,166.0,0.9976,3.09,0.46,8.9,26.639332730890683,26.885622899599724,26.942943389690157,166.8210352166573,166.5674455257607,166.9561115643097,14,-11,-19,0
1820,6,7.8,0.5,0.12,1.8,0.178,6.0,21.0,0.996,3.28,0.87,9.8,6.263322056601068,6.556561621419396,6.63364634858565,21.171659937660735,21.393819372258868,21.941335870539366,38,43,1,1
1821,5,7.9,0.18,0.37,1.2,0.04,16.0,75.0,0.992,3.18,0.63,10.8,16.24518205658063,16.111843174365806,16.322418289111678,75.8479931296733,75.72413412889307,75.25984416948025,37,34,7,0
1822,4,6.9,0.25,0.24,3.6,0.057,13.0,85.0,0.9942,2.99,0.48,9.5,13.75773310025064,13.724809736738528,13.69367573870554,85.8719234243432,85.37187364802712,85.39184531768527,14,-42,-8,0
1823,7,7.2,0.38,0.38,2.8,0.068,23.0,42.0,0.99356,3.34,0.72,12.9,23.089596058296678,23.006107742769416,23.47355045488555,42.23309436840293,42.206000085335255,42.842835140653015,45,15,28,1
1824,7,6.9,0.3,0.49,7.6,0.057,25.0,156.0,0.9962,3.43,0.63,11.0,25.808159208532572,25.10192805019228,25.313378147059343,156.59412113610327,156.6915252450886,156.5839987207787,-10,-30,-5,0
1825,6,9.6,0.77,0.12,2.9,0.0819999999999999,30.0,74.0,0.99865,3.3,0.64,10.4,30.33040917185263,30.021369111948346,30.190262470326708,74.30460021419654,74.56179945829851,74.54636300520784,3,45,-30,1
1826,6,6.3,0.24,0.74,1.4,0.172,24.0,108.0,0.9932,3.27,0.39,9.9,24.15350077082959,24.490102471041954,24.126012117742054,108.9943505672855,108.20239970597164,108.91648111646465,20,-15,26,0
1827,6,6.8,0.21,0.49,14.5,0.06,50.0,170.0,0.9991,3.55,0.44,9.8,50.10085065349906,50.15412485467994,50.71560617833209,170.08498465284478,170.43345350952382,170.20989131368685,0,-10,39,0
1828,5,7.3,0.28,0.43,1.7,0.08,21.0,123.0,0.9905,3.19,0.42,12.8,21.19601643038649,21.14653907596746,21.86076956614761,123.29380092608764,123.7739526794542,123.33225617804919,3,47,45,0
1829,5,6.9,0.43,0.28,9.4,0.0559999999999999,29.0,183.0,0.99594,3.17,0.43,9.4,29.881746627375094,29.891387358414384,29.408395187142677,183.94756757382092,183.68549196815547,183.14076104759476,-6,-32,10,0
1830,5,7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,38.8374218910055,38.49115869199815,38.55662791422823,67.34920390123736,67.60383541001303,67.36772120963435,31,37,-24,1
1831,7,7.4,0.28,0.36,1.1,0.0279999999999999,42.0,105.0,0.9893,2.99,0.39,12.4,42.965795710724485,42.01589311528372,42.15334544956491,105.97148077915787,105.9373076570794,105.56653500389749,46,21,-2,0
1832,7,7.9,0.16,0.64,17.0,0.05,69.0,210.0,1.0004,3.15,0.51,9.3,69.8439734027329,69.59504977749418,69.49605545820572,210.83215672994706,210.76815818355402,210.87886279995354,44,-26,-28,0
1833,7,11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,3.492446007254828,3.6057838620893814,3.971807849168442,10.037673795497852,10.291810999824978,10.642985940808842,-31,13,-38,1
1834,6,5.5,0.31,0.29,3.0,0.027,16.0,102.0,0.99067,3.23,0.56,11.2,16.473884115081574,16.178677541106932,16.455647979618654,102.67515470319677,102.32236365721637,102.91670912012358,-10,-14,-26,0
1835,6,7.7,0.39,0.3,5.2,0.037,29.0,131.0,0.9943,3.38,0.44,11.0,29.702239600648927,29.173208911518916,29.18708427360267,131.69402244792212,131.57004731404442,131.04123231573055,14,33,18,0
1836,7,5.6,0.19,0.31,2.7,0.027,11.0,100.0,0.98964,3.46,0.4,13.2,11.246765692339194,11.434761440548517,11.660419313325802,100.57963756906499,100.79672245258676,100.88493028979438,4,38,36,0
1837,5,6.8,0.28,0.37,7.0,0.057,35.0,208.0,0.9973,3.57,0.55,10.2,35.61517908342869,35.72196755836974,35.52016674617321,208.44534634498643,208.19138644149425,208.94889933339098,-37,1,21,0
1838,5,6.4,0.45,0.07,1.1,0.03,10.0,131.0,0.9905,2.97,0.28,10.8,10.006278412369268,10.417638336365615,10.505748961409695,131.83952465314277,131.40099120477677,131.43868559361593,-2,0,18,0
1839,6,9.0,0.53,0.49,1.9,0.171,6.0,25.0,0.9975,3.27,0.61,9.4,6.117843525703287,6.43648498323883,6.508603210857922,25.657720265837067,25.669230450450943,25.292005510996425,-47,16,37,1
1840,8,6.6,0.23,0.3,4.6,0.06,29.0,154.0,0.99142,3.23,0.49,12.2,29.05652682035317,29.980223211374298,29.162537748713248,154.02222653462042,154.39731814799717,154.2396514282136,18,5,-48,0
1841,5,8.8,0.41,0.64,2.2,0.093,9.0,42.0,0.9986,3.54,0.66,10.5,9.01747069798992,9.511321274240887,9.96436808266563,42.7941642339148,42.713577778603074,42.52015377106163,-33,-26,-44,1
1842,5,5.6,0.41,0.22,7.1,0.05,44.0,154.0,0.9931,3.3,0.4,10.5,44.87217047826618,44.929288645449944,44.24703895785841,154.9786033397088,154.65336970365934,154.5547280949037,-1,-40,-9,0
1843,6,7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,15.906819193273,15.081507048266078,15.861676877898923,21.964411206819733,21.784368018681285,21.99395546022718,43,42,-29,1
1844,5,7.2,0.21,0.41,1.3,0.036,33.0,85.0,0.992,3.17,0.51,10.4,33.43953719049369,33.902673618265254,33.20985110532924,85.09927818381908,85.49862935978322,85.15189651387445,3,38,21,0
1845,6,6.6,0.13,0.3,4.9,0.0579999999999999,47.0,131.0,0.9946,3.51,0.45,10.3,47.38909267070194,47.338252222400726,47.78372014831185,131.9826701831805,131.65638185123953,131.24247049379736,46,-28,-38,0
1846,6,5.9,0.15,0.31,5.8,0.0409999999999999,53.0,155.0,0.9945,3.52,0.46,10.5,53.09458143120981,53.214242765186114,53.492164740079076,155.31273398233145,155.52075872492222,155.50001183487637,-1,-41,-35,0
1847,6,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,26.54324360215484,26.159617975257934,26.966342073324753,180.97275594051482,180.40051207774218,180.87667774577326,-50,25,-23,0
1848,5,7.8,0.29,0.33,8.75,0.035,33.0,181.0,0.9962,3.11,0.46,10.7,33.783799666368765,33.92597580504204,33.20237221172497,181.16952500903906,181.37332285479474,181.3039516643299,6,14,-28,0
1849,6,6.5,0.29,0.3,9.15,0.051,25.0,166.0,0.99339,3.24,0.56,11.35,25.67956460576833,25.777383380856325,25.01911994327619,166.4046155830564,166.29683166615916,166.7305063360528,-21,15,46,0
1850,6,7.2,0.2,0.3,2.0,0.039,43.0,188.0,0.9911,3.3,0.41,12.0,43.26487072279907,43.3115304864834,43.775968413098795,188.11571005711554,188.6567692530753,188.84666218214159,20,-15,32,0
1851,5,6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.99687,3.11,0.29,9.7,22.36621464278236,22.06020640747358,22.476963258920613,111.18102237419168,111.31373776713684,111.70674177116999,19,0,5,0
1852,5,7.5,0.705,0.1,13.0,0.044,44.0,214.0,0.99741,3.1,0.5,9.1,44.19149708745692,44.61289218716554,44.095910131094755,214.32378753375994,214.2444504974371,214.3063797677939,42,-38,-36,0
1853,5,7.4,0.56,0.09,1.5,0.071,19.0,117.0,0.99496,3.22,0.53,9.8,19.88265555187836,19.42774462342181,19.352810167422547,117.15737222101801,117.08276242683777,117.10871081662877,-38,-25,30,0
1854,5,6.9,0.3,0.21,15.7,0.0559999999999999,49.0,159.0,0.99827,3.11,0.48,9.0,49.88106059924596,49.152098192135995,49.87331087455715,159.71753157767188,159.98662943673202,159.43160780518016,-35,33,31,0
1855,5,7.6,0.3,0.37,1.6,0.087,27.0,177.0,0.99438,3.09,0.5,9.8,27.356408489455223,27.597565773902982,27.327790298381345,177.10968492524125,177.72243403066062,177.74322943341502,-30,3,-45,0
1856,6,6.3,0.28,0.34,8.1,0.038,44.0,129.0,0.99248,3.26,0.29,12.1,44.95128701265231,44.09421729775529,44.75039394502169,129.96655549247455,129.8241493532319,129.17123302050396,30,36,22,0
1857,6,6.8,0.29,0.49,1.4,0.142,52.0,148.0,0.9937,3.08,0.49,9.0,52.169515676730036,52.25080871688578,52.67807542683501,148.55419299370698,148.88673153576923,148.95828096669644,28,28,28,0
1858,5,8.9,0.34,0.34,1.6,0.0559999999999999,13.0,176.0,0.9946,3.14,0.47,9.7,13.988062700149031,13.97598544832195,13.221233356354714,176.68514202186867,176.67541016158603,176.340158979365,-6,-28,-17,0
1859,6,6.0,0.23,0.34,1.3,0.025,23.0,111.0,0.98961,3.36,0.37,12.7,23.823947451258437,23.67920595227346,23.443220913231578,111.62853987349457,111.24296923618012,111.45935823389355,-49,-3,-27,0
1860,5,6.0,0.14,0.37,1.2,0.032,63.0,148.0,0.99185,3.32,0.44,11.2,63.21510562130369,63.11036719394523,63.06362848365687,148.12431499601863,148.11863026824705,148.08961487463333,17,-41,-24,0
1861,5,8.7,0.82,0.02,1.2,0.07,36.0,48.0,0.9952,3.2,0.58,9.8,36.76352110316969,36.10516470034924,36.26177805006213,48.70448201572413,48.62964024412883,48.59314663073029,17,30,-40,1
1862,6,8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,19.12086920893838,19.24226287260848,19.141867790351643,72.14012080655233,72.00475036682212,72.84968695718032,-42,-35,-35,1
1863,6,7.3,0.22,0.41,15.4,0.05,55.0,191.0,1.0,3.32,0.59,8.9,55.57380199032335,55.16745949007715,55.18171440945943,191.45716573453268,191.5859320903219,191.87885575727287,3,-4,11,0
1864,6,7.4,0.24,0.22,10.7,0.042,26.0,81.0,0.9954,2.86,0.36,9.7,26.809164462395458,26.735253267743907,26.876457434995697,81.15899115993166,81.19877144035112,81.9876777236558,-25,27,-26,0
1865,6,6.4,0.5,0.2,2.4,0.059,19.0,112.0,0.99314,3.18,0.4,9.2,19.764037394268094,19.56107653992199,19.686844176381904,112.6949027414017,112.6076673901715,112.26333126113502,11,-19,-1,0
1866,5,8.9,0.595,0.41,7.9,0.086,30.0,109.0,0.9998,3.27,0.57,9.3,30.122344690767857,30.758066309214954,30.5593210002717,109.63225291308001,109.00715794625319,109.95828166289486,-10,-31,16,1
1867,5,7.2,0.62,0.06,2.5,0.078,17.0,84.0,0.99746,3.51,0.53,9.7,17.880863175428754,17.97293485135402,17.128305074889788,84.94302661156523,84.42858896271105,84.52435811222473,1,-47,48,1
1868,6,6.6,0.5,0.01,1.5,0.06,17.0,26.0,0.9952,3.4,0.58,9.8,17.335666264210634,17.803623800485155,17.654565319368064,26.727966172845743,26.723397912106645,26.13986336170885,-1,17,-19,1
1869,7,7.0,0.15,0.3,13.3,0.049,46.0,120.0,0.99704,3.2,0.36,9.5,46.61760795116648,46.97416049236397,46.419849400154035,120.12824781608745,120.47336414103009,120.10552904714469,7,46,33,0
1870,5,5.8,0.555,0.26,4.5,0.053,17.0,126.0,0.9943,3.24,0.46,9.1,17.46873328435523,17.39978973126624,17.02470520585566,126.38334662055556,126.36804793886978,126.17990434275241,36,1,15,0
1871,6,5.9,0.23,0.24,1.6,0.037,32.0,115.0,0.99076,3.21,0.51,11.4,32.49958139108637,32.27334658127639,32.39067610014604,115.97274272824077,115.02350773529184,115.55628631153031,-41,4,22,0
1872,5,11.5,0.41,0.52,3.0,0.08,29.0,55.0,1.0001,3.26,0.88,11.0,29.248351462947813,29.994267236162543,29.718851868380284,55.526332781705285,55.22810842076051,55.63063830731138,25,42,-32,1
1873,5,7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,9.2,38.692546653103435,38.37333749534909,38.843319541644426,126.52069550770344,126.7913231608064,126.07547335803218,27,-29,-43,0
1874,4,8.8,0.35,0.49,1.0,0.036,14.0,56.0,0.992,2.96,0.33,10.5,14.202648080950858,14.617542290418514,14.872919549081578,56.994093191918346,56.425962654679225,56.03077710974613,16,-46,22,0
1875,6,6.6,0.895,0.04,2.3,0.068,7.0,13.0,0.99582,3.53,0.58,10.8,7.720401750300974,7.956699382964061,7.1664155004973615,13.540693170892093,13.451974737778725,13.339448171483891,-36,13,-26,1
1876,6,6.9,0.16,0.35,1.3,0.043,21.0,182.0,0.9927,3.25,0.62,10.8,21.38427392716742,21.259119590367252,21.153690942290428,182.8893634148585,182.055211189348,182.65530717429345,-32,41,19,0
1877,5,7.6,0.28,0.49,20.15,0.06,30.0,145.0,1.00196,3.01,0.44,8.5,30.07299350535528,30.73806136637249,30.293303380791038,145.60710156340662,145.93470011521865,145.2866398103048,40,20,36,0
1878,6,7.0,0.29,0.49,3.8,0.047,37.0,136.0,0.9938,2.95,0.4,9.4,37.20340918342073,37.48008990207491,37.49807099058053,136.88027773149489,136.07513348552132,136.8024873746289,39,-37,44,0
1879,6,9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,8.29248679296958,8.987555239172014,8.623944470676495,17.04857174785611,17.632180428163178,17.853356820806138,-36,4,-43,1
1880,5,6.9,0.4,0.37,8.9,0.053,36.0,148.0,0.996,3.16,0.5,9.3,36.55095118638987,36.772167011191996,36.422394282604785,148.35967245056483,148.33282513634137,148.35748539836132,36,-44,26,0
1881,6,6.1,0.15,0.29,6.2,0.046,39.0,151.0,0.99471,3.6,0.44,10.6,39.1083258665737,39.85730031122783,39.886805672888435,151.35470273402288,151.63033019785178,151.26212573893812,47,27,28,0
1882,6,7.4,0.36,0.32,1.9,0.036,27.0,119.0,0.99196,3.15,0.49,11.2,27.828916500283185,27.509897338526184,27.328894899232566,119.58909037356756,119.58937326665098,119.18929867327064,-41,-25,-38,0
1883,4,6.9,0.48,0.2,1.9,0.0819999999999999,9.0,23.0,0.99585,3.39,0.43,9.05,9.864132006203755,9.497870679472536,9.230182147511249,23.76114436129794,23.086441893411536,23.870303346796653,35,-13,28,1
1884,5,7.0,0.16,0.73,1.0,0.138,58.0,150.0,0.9936,3.08,0.3,9.2,58.658196288649066,58.86508990346393,58.17525205804409,150.25541201460533,150.99713788255082,150.1126432879456,-25,24,-4,0
1885,5,6.4,0.46,0.08,4.9,0.046,34.0,144.0,0.99445,3.1,0.56,10.0,34.42861378019412,34.91372609189485,34.391784432038556,144.66294162217082,144.52177457324572,144.65553873789202,-31,23,-7,0
1886,5,8.3,0.2,0.49,1.7,0.04,34.0,169.0,0.9938,3.05,0.37,10.1,34.63439900624454,34.66951938314757,34.59171033681325,169.37199597176945,169.22177918634836,169.68680076935087,-15,-41,34,0
1887,6,7.3,0.41,0.24,6.8,0.057,41.0,163.0,0.9949,3.2,0.41,9.9,41.43779914355806,41.52594676123825,41.32520660252009,163.74648920886185,163.96650971255795,163.40970078318418,7,5,25,0
1888,5,6.0,0.2,0.71,1.6,0.15,10.0,54.0,0.9927,3.12,0.47,9.8,10.960787079553615,10.205372916146256,10.73904829973802,54.7879665624788,54.88045769347761,54.7593521690048,-13,0,-24,0
1889,7,7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,21.103944421363924,21.520343870903677,21.93013716149225,37.7464674638971,37.60785076611001,37.34428653803588,-25,23,-37,1
1890,6,5.7,0.36,0.21,6.7,0.038,51.0,166.0,0.9941,3.29,0.63,10.0,51.64971577432813,51.844142325988244,51.940319210965995,166.0902801155096,166.06366045677558,166.85400605529313,-22,-47,-27,0
1891,6,9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.86,12.4,5.222293419838124,5.661821416252828,5.6325452933720594,19.23821676545796,19.302647111582964,19.09369082560834,17,-31,-36,1
1892,7,10.4,0.38,0.46,2.1,0.104,6.0,10.0,0.99664,3.12,0.65,11.8,6.366891297530122,6.561798612595307,6.3229028501731666,10.969320572615688,10.310204968515643,10.93225379959604,18,33,23,1
1893,7,6.0,0.28,0.27,15.5,0.036,31.0,134.0,0.99408,3.19,0.44,13.0,31.357483214202414,31.17780044246954,31.145146523362236,134.16653504859,134.15065330903641,134.94737906834857,21,40,7,0
1894,8,7.6,0.2,0.3,14.2,0.0559999999999999,53.0,212.5,0.999,3.14,0.46,8.9,53.5171517571574,53.992662844954324,53.40664224860028,212.87973447402842,212.98980043734383,213.29445320498453,1,31,35,0
1895,6,9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,1.2907648266614342,1.9394375080874116,1.5821416929554752,28.2910112222793,28.17627838359044,28.21510098213182,2,15,-35,1
1896,5,6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.99358,3.47,0.45,11.0,26.369223287276004,26.45041714913408,26.626659180504745,46.078321046911704,46.46127400384685,46.76552870366533,-11,-27,-26,1
1897,5,7.7,0.965,0.1,2.1,0.1119999999999999,11.0,22.0,0.9963,3.26,0.5,9.5,11.246547787329774,11.208409188292347,11.227406455188964,22.31313031919899,22.215435935849044,22.88746334645244,-21,-8,-9,1
1898,5,8.4,0.59,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,9.1,31.43447115769321,31.403088520745158,31.80420895258003,119.87071844971354,119.78830832870575,119.1859579014188,38,24,49,1
1899,6,5.6,0.46,0.24,4.8,0.042,24.0,72.0,0.9908,3.29,0.37,12.6,24.418757774438983,24.906679816486314,24.111625685373667,72.81503679239373,72.27023135461576,72.15507541164479,9,7,-35,0
1900,5,6.9,0.23,0.32,16.4,0.045,62.0,153.0,0.9972,3.22,0.42,10.5,62.706892564545065,62.44095778482502,62.773133860491626,153.05130101276032,153.04933217944293,153.5646170564688,49,32,-45,0
1901,6,7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,10.272037788840791,10.34535167292176,10.341321572935664,24.232824685829183,24.465231455869258,24.2999005478604,-14,38,-37,1
1902,7,6.4,0.105,0.29,1.1,0.035,44.0,140.0,0.99142,3.17,0.55,10.7,44.770544877769936,44.767846561659354,44.378396653399705,140.85261063495025,140.66918596549053,140.06888843173442,41,-12,-1,0
1903,6,7.2,0.2,0.31,10.0,0.054,49.0,165.0,0.997,3.4,0.42,9.9,49.14408694426118,49.92908700987589,49.389313704466346,165.22347841570834,165.56914533241368,165.23554966027424,-46,19,26,0
